"MGI.ID"	"MOUSE.ENTREZ.ID"	"MOUSE.GENE.NAME"	"MOUSE.UNIPROT.ID"	"HGNC.ID"	"HUMAN.ENTREZ.ID"	"HUMAN.GENE.NAME"	"HUMAN.UNIPROT.ID"	"HOMOLOGY"	"HomoloGene.ID"	"BLONDEAU_2004"	"COUGHENOUR_2004"	"PHILLIPS_2005"	"MORCIANO_2005"	"BURRE_2006"	"TAKAMORI_2006"	"KHANNA_2007"	"MORCIANO_2009"	"ABUL_HUSN_2009"	"GORINI_2010"	"GRONBORG_2010"	"ABUL_HUSN_2011"	"BOYKEN_2013"	"WILHELM_2014"	"BRINKMALM_2014"	"WEINGARTEN_2014"	"KOKOTAS_2018"	"Count"
"MGI:95530"	14194	"Fh1"	"P97807"	"HGNC:3700"	2271	"FH"	"P07954"	"YES"	115	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	7
"MGI:95776"	14682	"Gnaq"	"P21279;Q3UHH5"	"HGNC:4390"	2776	"GNAQ"	"A0A024R240;P50148"	"YES"	1566	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	7
"MGI:103147"	13424	"Dync1h1"	"Q9JHU4"	"HGNC:2961"	1778	"DYNC1H1"	"Q14204"	"YES"	1053	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	7
"MGI:1917158"	69908	"Rab3b"	"Q0PD62;Q9CZT8"	"HGNC:9778"	5865	"RAB3B"	"P20337"	"YES"	2149	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	1	7
"MGI:102520"	12034	"Phb2"	"O35129;Q3V235"	"HGNC:30306"	11331	"PHB2"	"Q99623"	"YES"	5263	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	7
"MGI:97597"	18752	"Prkcg"	"Q2NKI4;Q3UN66;P63318"	"HGNC:9402"	5582	"PRKCG"	"P05129"	"YES"	20602	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	7
"MGI:1860197"	104082	"Wdr7"	"Q920I9"	"HGNC:13490"	23335	"WDR7"	"Q9Y4E6"	"YES"	11408	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	1	7
"MGI:1933179"	56013	"Srcin1"	"B1AQX9;Q9QWI6;B1AQX7"	"HGNC:29506"	80725	"SRCIN1"	"Q9C0H9"	"YES"	10324	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1	7
"MGI:102503"	17709	"mt-Co2"	"P00405;Q7JCZ1"	"HGNC:7421"	4513	"COX2"	"P00403;U5Z487"	"YES"	5017	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	7
"MGI:95792"	14719	"Got2"	"P05202"	"HGNC:4433"	2806	"GOT2"	"P00505"	"YES"	1572	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1	1	7
"MGI:2156052"	140919	"Slc17a6"	"Q8BLE7"	"HGNC:16703"	57084	"SLC17A6"	"Q9P2U8"	"YES"	121617	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	7
"MGI:1919253"	72003	"Synpr"	"Q8BGN8"	"HGNC:16507"	132204	"SYNPR"	"Q8TBG9"	"YES"	11407	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	7
"MGI:1096368"	11764	"Ap1b1"	"Q8CC13;O35643"	"HGNC:554"	162	"AP1B1"	"Q10567"	"YES"	21972	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	7
"MGI:96763"	16832	"Ldhb"	"P16125"	"HGNC:6541"	3945	"LDHB"	"P07195;Q5U077"	"YES"	55647	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	7
"MGI:105068"	19349	"Rab7"	"P51150;Q4FJQ0"	"HGNC:9788"	7879	"RAB7A"	"P51149"	"YES"	3408	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1	7
"MGI:88255"	11749	"Anxa6"	"F8WIT2;P14824;Q3TUI1;Q3UI56"	"HGNC:544"	309	"ANXA6"	"P08133"	"YES"	55558	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	7
"MGI:1339970"	20168	"Rtn3"	"Q9ES97"	"HGNC:10469"	10313	"RTN3"	"O95197;A0A024R5C4"	"YES"	24934	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	7
"MGI:102788"	19894	"Rph3a"	"P47708"	"HGNC:17056"	22895	"RPH3A"	"Q9Y2J0"	"YES"	7921	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	7
"MGI:104562"	17957	"Napb"	"P28663"	"HGNC:15751"	63908	"NAPB"	"A0A087WZQ7;Q9H115"	"YES"	5332	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	7
"MGI:95393"	13806	"Eno1"	"P17182;Q5FW97"	"HGNC:3350"	2023	"ENO1"	"E2DRY6;P06733;A0A024R4F1"	"YES"	134343	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	7
"MGI:1917600"	70350	"Basp1"	"Q91XV3"	"HGNC:957"	10409	"BASP1"	"P80723"	"YES"	38168	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	7
"MGI:96250"	15519	"Hsp90aa1"	"P07901;Q80Y52"	"HGNC:5253"	3320	"HSP90AA1"	"P07900;Q86SX1;K9JA46"	"YES"	68464	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	7
"MGI:107164"	19055	"Ppp3ca"	"P63328;B2RRX2"	"HGNC:9314"	5530	"PPP3CA"	"Q08209"	"YES"	55497	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	7
"MGI:1098687"	269774	"Aak1"	"Q3UHJ0"	"HGNC:19679"	22848	"AAK1"	"Q2M2I8"	"YES"	128746	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	7
"MGI:1345181"	23969	"Pacsin1"	"Q3TYF2;Q543Y7;Q61644"	"HGNC:8570"	29993	"PACSIN1"	"Q5TZC3;Q9BY11"	"YES"	22674	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	1	7
"MGI:96759"	16828	"Ldha"	"G5E8N5;Q564E2;P06151"	"HGNC:6535"	3939	"LDHA"	"P00338;V9HWB9"	"YES"	56495	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	7
"MGI:1915084"	67834	"Idh3a"	"Q9D6R2"	"HGNC:5384"	3419	"IDH3A"	"P50213;B4DJB4;B7Z9J8"	"YES"	4037	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	6
"MGI:104727"	12889	"Cplx1"	"P63040"	"HGNC:2309"	10815	"CPLX1"	"O14810"	"YES"	21324	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	6
"MGI:94921"	13483	"Dpp6"	"Q80VM5;Q5U4C2;Q9Z218;E9PWX1;Q3TY19"	"HGNC:3010"	1804	"DPP6"	"A7E2E4;E9PF59;B7Z299;E9PDL2;Q8IYG9;P42658"	"YES"	22560	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	6
"MGI:1918929"	71679	"Atp5h"	"Q9DCX2"	"HGNC:845"	10476	"ATP5H"	"O75947;A0PJH2"	"YES"	130552	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	6
"MGI:88529"	12974	"Cs"	"Q9CZU6"	"HGNC:2422"	1431	"CS"	"A0A024RB75;O75390"	"YES"	56073	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	6
"MGI:97050"	17448	"Mdh2"	"P08249"	"HGNC:6971"	4191	"MDH2"	"B3KTM1;P40926;G3XAL0;A0A024R4K3"	"YES"	55938	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	6
"MGI:108563"	19261	"Sirpa"	"P97797;E0CYM8;E9QPT7;E0CX65;Q6P6I8"	"HGNC:9662"	140885	"SIRPA"	"P78324"	"YES"	7246	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	6
"MGI:88474"	12858	"Cox5a"	"P12787"	"HGNC:2267"	9377	"COX5A"	"P20674"	"YES"	37905	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	6
"MGI:101931"	20511	"Slc1a2"	"P43006;Q3UYK6;A2APL8;A2APL7"	"HGNC:10940"	6506	"SLC1A2"	"A2A2U1;P43004"	"YES"	3075	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	6
"MGI:95639"	14432	"Gap43"	"P06837"	"HGNC:4140"	2596	"GAP43"	"P17677;Q5U058"	"YES"	1545	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	6
"MGI:107450"	13382	"Dld"	"O08749"	"HGNC:2898"	1738	"DLD"	"A0A024R713;P09622;E9PEX6"	"YES"	84	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	6
"MGI:1924657"	77407	"Rab35"	"Q3U0T9;Q6PHN9"	"HGNC:9774"	11021	"RAB35"	"Q15286"	"YES"	21361	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	6
"MGI:106922"	22335	"Vdac3"	"Q5EBQ0;Q3TX38;Q60931"	"HGNC:12674"	7419	"VDAC3"	"Q9Y277"	"YES"	36115	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	6
"MGI:1277955"	12217	"Bsn"	"O88737;Q3UXD6"	"HGNC:1117"	8927	"BSN"	"Q9UPA5"	"YES"	31161	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	6
"MGI:1913299"	66049	"Rogdi"	"Q3TDK6"	"HGNC:29478"	79641	"ROGDI"	"Q9GZN7"	"YES"	11605	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	6
"MGI:104653"	67972	"Atp2b1"	"G5E829"	"HGNC:814"	490	"ATP2B1"	"P20020;A0A024RBC7"	"YES"	55597	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	6
"MGI:88257"	12323	"Camk2b"	"Q68EG2;Q8BL41;Q5SVI2;P28652;Q5SVJ0;Q5SVI0;Q5SVJ1"	"HGNC:1461"	816	"CAMK2B"	"A4D2J9;Q13554;B7Z1Z6"	"YES"	111050	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	6
"MGI:1923686"	233870	"Tufm"	"Q8BFR5"	"HGNC:12420"	7284	"TUFM"	"P49411"	"YES"	2490	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	6
"MGI:97532"	18597	"Pdha1"	"P35486;Q3UFJ3"	"HGNC:8806"	5160	"PDHA1"	"A0A024RBX9;P08559"	"YES"	121491	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	6
"MGI:95627"	232333	"Slc6a1"	"P31648;Q6PCX2"	"HGNC:11042"	6529	"SLC6A1"	"A0A024R2G0;P30531"	"YES"	2290	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	6
"MGI:1913358"	66108	"Ndufa9"	"Q9DC69"	"HGNC:7693"	4704	"NDUFA9"	"Q16795"	"YES"	3666	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	1	6
"MGI:2137706"	109711	"Actn1"	"Q7TPR4;A1BN54"	"HGNC:163"	87	"ACTN1"	"A0A024R694;P12814"	"YES"	55553	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	6
"MGI:1913394"	66144	"Atp6v1f"	"Q9D1K2"	"HGNC:16832"	9296	"ATP6V1F"	"Q16864;A4D1K0"	"YES"	3119	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1	0	6
"MGI:891963"	22630	"Ywhaq"	"A3KML3;P68254"	"HGNC:12854"	10971	"YWHAQ"	"P27348"	"YES"	105677	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	6
"MGI:96617"	16423	"Cd47"	"Q61735;Q3U967"	"HGNC:1682"	961	"CD47"	"Q08722;A0A0A1TSG4"	"YES"	1346	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	6
"MGI:1346346"	24045	"Scamp3"	"O35609"	"HGNC:10565"	10067	"SCAMP3"	"O14828"	"YES"	4164	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	6
"MGI:1915339"	68089	"Arpc4"	"E9PWA7;P59999;Q3TX55"	"HGNC:707"	10093	"ARPC4"	"P59998"	"YES"	4177	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	6
"MGI:2446259"	235106	"Ntm"	"Q8BG33"	"HGNC:17941"	50863	"NTM"	"Q9P121;B7Z1Z5;B7Z1I4"	"YES"	41139	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1	6
"MGI:97555"	18655	"Pgk1"	"P09411"	"HGNC:8896"	5230	"PGK1"	"P00558;V9HWF4"	"YES"	21542	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	6
"MGI:1914523"	67273	"Ndufa10"	"Q99LC3"	"HGNC:7684"	4705	"NDUFA10"	"A0A024R4B3;O95299"	"YES"	15342	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	6
"MGI:97313"	18039	"Nefl"	"P08551"	"HGNC:7739"	4747	"NEFL"	"P07196"	"YES"	4487	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	6
"MGI:106008"	11747	"Anxa5"	"P48036"	"HGNC:543"	308	"ANXA5"	"P08758;V9HWE0"	"YES"	20312	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	6
"MGI:109194"	22629	"Ywhah"	"P68510"	"HGNC:12853"	7533	"YWHAH"	"A0A024R1K7;Q04917;Q9H4N8"	"YES"	37767	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	6
"MGI:105926"	271457	"Rab5a"	"Q9CQD1"	"HGNC:9783"	5868	"RAB5A"	"P20339;A0A024R2K1"	"YES"	68142	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	6
"MGI:95772"	14678	"Gnai2"	"P08752"	"HGNC:4385"	2771	"GNAI2"	"B3KP24;B3KX51;P04899"	"YES"	55539	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	6
"MGI:98797"	21991	"Tpi1"	"P17751"	"HGNC:12009"	7167	"TPI1"	"P60174;Q53HE2;V9HWK1"	"YES"	128432	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	6
"MGI:104563"	108124	"Napa"	"Q9DB05"	"HGNC:7641"	8775	"NAPA"	"A0A024R0R9;P54920"	"YES"	2839	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	6
"MGI:107283"	270192	"Rab6b"	"P61294;Q0PD53"	"HGNC:14902"	51560	"RAB6B"	"Q9NRW1"	"YES"	39749	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	6
"MGI:1353561"	30960	"Vapa"	"Q9WV55"	"HGNC:12648"	9218	"VAPA"	"Q9P0L0"	"YES"	37824	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	6
"MGI:97547"	18641	"Pfkl"	"P12382;Q8CD98"	"HGNC:8876"	5211	"PFKL"	"P17858;Q7L2M7"	"YES"	55668	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	6
"MGI:88208"	12215	"Bsg"	"P18572"	"HGNC:1116"	682	"BSG"	"P35613;Q54A51"	"YES"	1308	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	6
"MGI:109132"	20616	"Snap91"	"Q61548;Q7TT20;E9Q9A3;Q3TWS4"	"HGNC:14986"	9892	"SNAP91"	"O60641;B7Z2N2;H0UI15;E9PDG8"	"YES"	8429	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	6
"MGI:88578"	13063	"Cycs"	"P62897;Q56A15"	"HGNC:19986"	54205	"CYCS"	"G4XXL9;P99999"	"YES"	133055	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	6
"MGI:105976"	17918	"Myo5a"	"Q99104;D3Z4J3;D3YZ62"	"HGNC:7602"	4644	"MYO5A"	"Q9UES4;Q9Y4I1;A8CDT9"	"YES"	20100	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	6
"MGI:1891917"	54401	"Ywhab"	"A2A5N2;Q9CQV8"	"HGNC:12849"	7529	"YWHAB"	"P31946;V9HWD6"	"YES"	20724	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	6
"MGI:894297"	12757	"Clta"	"Q6PFA2;B1AWD9;B1AWE0;B1AWE1;B1AWD8"	"HGNC:2090"	1211	"CLTA"	"P09496"	"YES"	1384	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	6
"MGI:1931027"	100226	"Stx12"	"Q9ER00"	"HGNC:11430"	23673	"STX12"	"Q86Y82"	"YES"	128192	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	6
"MGI:102790"	19330	"Rab18"	"P35293;Q0PD38"	"HGNC:14244"	22931	"RAB18"	"Q9NP72;B7Z4P9;A0A087X163;B7Z5V3"	"YES"	40765	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	6
"MGI:106222"	12343	"Capza2"	"P47754;Q5DQJ3"	"HGNC:1490"	830	"CAPZA2"	"A4D0V4;P47755"	"YES"	55956	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	6
"MGI:105992"	21881	"Tkt"	"P40142"	"HGNC:11834"	7086	"TKT"	"P29401;V9HWD9;A0A0B4J1R6"	"YES"	68154	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	6
"MGI:108109"	22628	"Ywhag"	"A8IP69;P61982"	"HGNC:12852"	7532	"YWHAG"	"P61981"	"YES"	22725	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	6
"MGI:1858210"	53331	"Stx7"	"Q8BH40"	"HGNC:11442"	8417	"STX7"	"O15400"	"YES"	37823	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	6
"MGI:1341299"	103967	"Dnm3"	"Q8BZ98"	"HGNC:29125"	26052	"DNM3"	"Q9UQ16"	"YES"	22906	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	6
"MGI:2159601"	171180	"Syt12"	"Q14AG7;Q920N7"	"HGNC:18381"	91683	"SYT12"	"B0AZL9;Q8IV01;Q8NDM9"	"YES"	15895	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	6
"MGI:105306"	19345	"Rab5c"	"Q3TJ39;Q8C266;P35278"	"HGNC:9785"	5878	"RAB5C"	"P51148;A0A024R1U4"	"YES"	55533	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	6
"MGI:1861457"	56455	"Dynll1"	"P63168"	"HGNC:15476"	8655	"DYNLL1"	"P63167;Q6FGH9"	"YES"	133063	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	5
"MGI:1349390"	26875	"Pclo"	"Q9QYX7"	"HGNC:13406"	27445	"PCLO"	"Q9Y6V0"	"YES"	69111	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	5
"MGI:1916267"	69017	"Prrt2"	"E9PUL5"	"HGNC:30500"	112476	"PRRT2"	"Q7Z6L0"	"YES"	114328	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	5
"MGI:894310"	20362	"08-Sep"	"Q8CHH9;B1AQY9;B1AQZ0;B7ZC46"	"HGNC:16511"	23176	"08-Sep"	"Q92599;A6NFQ9;B7ZVZ1"	"YES"	57205	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	5
"MGI:1921262"	74012	"Rap2b"	"P61226;Q6ZWR0"	"HGNC:9862"	5912	"RAP2B"	"P61225"	"YES"	55701	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	5
"MGI:109629"	54411	"Atp6ap1"	"Q3TWN7;Q3UWN7;Q9R1Q9"	"HGNC:868"	537	"ATP6AP1"	"Q15904;A0A0C4DGX8"	"YES"	914	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	5
"MGI:88116"	11984	"Atp6v0c"	"A3KML5;P63082"	"HGNC:855"	527	"ATP6V0C"	"P27449"	"YES"	68199	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	5
"MGI:1330842"	19415	"Rasal1"	"Q9Z268"	"HGNC:9873"	8437	"RASAL1"	"O95294"	"YES"	3423	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	5
"MGI:1913944"	66694	"Uqcrfs1"	"Q9CR68"	"HGNC:12587"	7386	"UQCRFS1"	"P47985"	"YES"	4378	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	5
"MGI:107777"	11957	"Atp5j"	"P97450"	"HGNC:847"	522	"ATP5J"	"P18859;Q6IB54;Q6NZ59"	"YES"	1272	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	5
"MGI:1926368"	53420	"Syt5"	"Q9R0N5"	"HGNC:11513"	6861	"SYT5"	"O00445;A0A024R4N8;Q4FD32"	"YES"	55722	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	5
"MGI:1920150"	72900	"Ndufv2"	"Q9D6J6"	"HGNC:7717"	4729	"NDUFV2"	"P19404"	"YES"	10884	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	5
"MGI:107851"	17995	"Ndufv1"	"Q91YT0"	"HGNC:7716"	4723	"NDUFV1"	"P49821;E5KNH5"	"YES"	5151	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	5
"MGI:1913963"	66713	"Actr2"	"P61161;Q5SW83"	"HGNC:169"	10097	"ACTR2"	"P61160"	"YES"	4181	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	5
"MGI:1277961"	18810	"Plec"	"Q9QXS1;E9Q3W4;Q6S390;Q6S393;Q6S392;Q6S388;Q6S387;Q6S385"	"HGNC:9069"	5339	"PLEC"	"Q15149"	"YES"	384	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	5
"MGI:99917"	20512	"Slc1a3"	"P56564;Q543U3"	"HGNC:10941"	6507	"SLC1A3"	"P43003;Q8N169;Q7Z5T0;A0A087WT87;B4DF14;A0A087X0U3;A0A024R050"	"YES"	20882	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	5
"MGI:1341265"	108058	"Camk2d"	"Q6PHZ2;E9Q1V9;Q8CCM0;A0A0G2JGS4;E9Q1T1;E9Q1W0"	"HGNC:1462"	817	"CAMK2D"	"A0A024RDK3;Q13557;E9PF82;D6R938;E9PBG7"	"YES"	55561	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	5
"MGI:88276"	12387	"Ctnnb1"	"Q02248"	"HGNC:2514"	1499	"CTNNB1"	"A0A024R2Q3;P35222;B4DGU4"	"YES"	1434	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	5
"MGI:106341"	28080	"Atp5o"	"Q9DB20"	"HGNC:850"	539	"ATP5O"	"P48047"	"YES"	1283	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	5
"MGI:88259"	12325	"Camk2g"	"Q6ZWS7;Q8BW40;Q923T9"	"HGNC:1463"	818	"CAMK2G"	"A0A0A0MS52;Q13555;Q13280;Q5SWX3"	"YES"	15596	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	5
"MGI:1921393"	74143	"Opa1"	"H7BX01;P58281"	"HGNC:8140"	4976	"OPA1"	"O60313;E5KLK2;E5KLK0;E5KLK1;E5KLJ6;E5KLJ9;E5KLJ7;E5KLJ5"	"YES"	14618	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	5
"MGI:108390"	16563	"Kif2a"	"P28740;Q9D481;E0CZ72"	"HGNC:6318"	3796	"KIF2A"	"O00139;B0AZS5"	"YES"	3320	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	5
"MGI:1913695"	66445	"Cyc1"	"Q9D0M3"	"HGNC:2579"	1537	"CYC1"	"P08574"	"YES"	55617	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	5
"MGI:88473"	12857	"Cox4i1"	"A2RSV8;P19783"	"HGNC:2265"	1327	"COX4I1"	"P13073"	"YES"	37537	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	5
"MGI:1858201"	53321	"Cntnap1"	"O54991"	"HGNC:8011"	8506	"CNTNAP1"	"P78357"	"YES"	2693	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	5
"MGI:87880"	11429	"Aco2"	"Q99KI0"	"HGNC:118"	50	"ACO2"	"Q99798"	"YES"	856	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	5
"MGI:1923864"	76614	"Immt"	"Q8CAQ8;Q3TVZ5;Q3U7N2;E9Q800;Q3TEY5;E9QAY6"	"HGNC:6047"	10989	"IMMT"	"Q16891"	"YES"	38234	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	5
"MGI:88110"	11938	"Atp2a2"	"J3KMM5;O55143;Q5DTI2"	"HGNC:812"	488	"ATP2A2"	"P16615"	"YES"	80167	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	5
"MGI:1926170"	78920	"Dlst"	"Q9D2G2"	"HGNC:2911"	1743	"DLST"	"B7Z6J1;A0A024R6C9;P36957"	"YES"	1456	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	5
"MGI:2137679"	94280	"Sfxn3"	"Q91V61;Q3U4F0"	"HGNC:16087"	81855	"SFXN3"	"Q9BWM7"	"YES"	23394	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	5
"MGI:88025"	109676	"Ank2"	"Q8C8R3;S4R245"	"HGNC:493"	287	"ANK2"	"Q01484"	"NO"	NA	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	5
"MGI:2443241"	227197	"Ndufs1"	"Q91VD9"	"HGNC:7707"	4719	"NDUFS1"	"P28331;E5KRK5"	"YES"	3670	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	5
"MGI:1915974"	68724	"Arl8a"	"Q8VEH3"	"HGNC:25192"	127829	"ARL8A"	"A0A087X2J2;Q96BM9;A0A024R977"	"YES"	23600	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	5
"MGI:1913687"	66437	"Fis1"	"G3X9U9;Q9CQ92;D3YZ32"	"HGNC:21689"	51024	"FIS1"	"Q9Y3D6"	"YES"	41099	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	5
"MGI:1100495"	11950	"Atp5f1"	"Q5I0W0;Q9CQQ7"	"HGNC:840"	515	"ATP5F1"	"P24539;Q08ET0"	"YES"	1275	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	5
"MGI:894291"	216739	"Acsl6"	"Q8R1X1;Q5ICG4;Q91WC3;Q5ICG5;Q5F2D0"	"HGNC:16496"	23305	"ACSL6"	"Q9UKU0;B4DFW3;B2RB13"	"YES"	100939	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	5
"MGI:104614"	12864	"Cox6c"	"Q9CPQ1"	"HGNC:2285"	1345	"COX6C"	"A0A024R9B7;P09669"	"NO"	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	5
"MGI:96680"	16653	"Kras"	"P32883;Q5J7N1;Q0VDV7"	"HGNC:6407"	3845	"KRAS"	"A0A024RAV5;P01116;I1SRC5;L7RSL8"	"YES"	37990	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	5
"MGI:107861"	22151	"Tubb2a"	"Q7TMM9"	"HGNC:12412"	7280	"TUBB2A"	"Q13885"	"YES"	134314	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	5
