ALG	Fn	DES	C	Mu
Spectral_0.5	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	7	8
Spectral_0.5	GO.0002757	immune_response-activating_signal_transd...	7	10
Spectral_0.5	GO.0007268	chemical_synaptic_transmission	7	17
Spectral_0.5	GO.0007411	axon_guidance	7	6
Spectral_0.5	GO.0050804	modulation_of_chemical_synaptic_transmis...	7	9
Spectral_0.5	GO.0060078	regulation_of_postsynaptic_membrane_pote...	7	7
Spectral_0.5	GO.0099536	synaptic_signaling	7	17
Spectral_0.5	GO.0099537	trans-synaptic_signaling	7	17
Spectral_0.5	GO.0099565	chemical_synaptic_transmission,_postsyna...	7	7
Spectral_0.5	GO.0007268	chemical_synaptic_transmission	9	3
Spectral_0.5	GO.0007269	neurotransmitter_secretion	9	2
Spectral_0.5	GO.0032288	myelin_assembly	9	1
Spectral_0.5	GO.0099531	presynaptic_process_involved_in_chemical...	9	2
Spectral_0.5	GO.0099536	synaptic_signaling	9	3
Spectral_0.5	GO.0099537	trans-synaptic_signaling	9	3
Spectral_0.5	GO.0099643	signal_release_from_synapse	9	2
Spectral_0.5	GO.0000165	MAPK_cascade	12	7
Spectral_0.5	GO.0007411	axon_guidance	12	6
Spectral_0.5	GO.0001504	neurotransmitter_uptake	13	1
Spectral_0.5	GO.0002218	activation_of_innate_immune_response	18	5
Spectral_0.5	GO.0002224	toll-like_receptor_signaling_pathway	18	2
Spectral_0.5	GO.0002758	innate_immune_response-activating_signal...	18	4
Spectral_0.5	GO.0051403	stress-activated_MAPK_cascade	18	4
Spectral_0.5	GO.0000165	MAPK_cascade	24	9
Spectral_0.5	GO.0002218	activation_of_innate_immune_response	24	6
Spectral_0.5	GO.0002757	immune_response-activating_signal_transd...	24	6
Spectral_0.5	GO.0002758	innate_immune_response-activating_signal...	24	6
Spectral_0.5	GO.0050852	T_cell_receptor_signaling_pathway	24	6
Spectral_0.5	GO.0007268	chemical_synaptic_transmission	25	7
Spectral_0.5	GO.0007269	neurotransmitter_secretion	25	7
Spectral_0.5	GO.0016079	synaptic_vesicle_exocytosis	25	7
Spectral_0.5	GO.0016082	synaptic_vesicle_priming	25	4
Spectral_0.5	GO.0031629	synaptic_vesicle_fusion_to_presynaptic_a...	25	3
Spectral_0.5	GO.0060078	regulation_of_postsynaptic_membrane_pote...	25	2
Spectral_0.5	GO.0098693	regulation_of_synaptic_vesicle_cycle	25	2
Spectral_0.5	GO.0099003	vesicle-mediated_transport_in_synapse	25	7
Spectral_0.5	GO.0099504	synaptic_vesicle_cycle	25	7
Spectral_0.5	GO.0099531	presynaptic_process_involved_in_chemical...	25	7
Spectral_0.5	GO.0099536	synaptic_signaling	25	7
Spectral_0.5	GO.0099537	trans-synaptic_signaling	25	7
Spectral_0.5	GO.0099565	chemical_synaptic_transmission,_postsyna...	25	2
Spectral_0.5	GO.0099643	signal_release_from_synapse	25	7
Spectral_0.5	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	25	2
Spectral_0.5	GO.0099003	vesicle-mediated_transport_in_synapse	28	5
Spectral_0.5	GO.0099504	synaptic_vesicle_cycle	28	5
Spectral_0.5	GO.0042552	myelination	31	2
Spectral_0.5	GO.0050804	modulation_of_chemical_synaptic_transmis...	31	3
Spectral_0.5	GO.0099054	presynapse_assembly	32	1
Spectral_0.5	GO.0051403	stress-activated_MAPK_cascade	34	2
Spectral_0.5	GO.0060563	neuroepithelial_cell_differentiation	34	1
Spectral_0.5	GO.0098930	axonal_transport	34	1
Spectral_0.5	GO.0048488	synaptic_vesicle_endocytosis	36	2
Spectral_0.5	GO.0086065	cell_communication_involved_in_cardiac_c...	36	2
Spectral_0.5	GO.0099003	vesicle-mediated_transport_in_synapse	36	3
Spectral_0.5	GO.0099504	synaptic_vesicle_cycle	36	3
Spectral_0.5	GO.0008088	axo-dendritic_transport	37	3
Spectral_0.5	GO.0008089	anterograde_axonal_transport	37	3
Spectral_0.5	GO.0098930	axonal_transport	37	3
Spectral_0.5	GO.0009755	hormone-mediated_signaling_pathway	40	2
Spectral_0.5	GO.0010737	protein_kinase_A_signaling	47	3
Spectral_0.5	GO.0042552	myelination	47	3
Spectral_0.5	GO.0070528	protein_kinase_C_signaling	47	2
Spectral_0.5	GO.0007268	chemical_synaptic_transmission	48	8
Spectral_0.5	GO.0007269	neurotransmitter_secretion	48	3
Spectral_0.5	GO.0050804	modulation_of_chemical_synaptic_transmis...	48	7
Spectral_0.5	GO.0098693	regulation_of_synaptic_vesicle_cycle	48	2
Spectral_0.5	GO.0099531	presynaptic_process_involved_in_chemical...	48	3
Spectral_0.5	GO.0099536	synaptic_signaling	48	8
Spectral_0.5	GO.0099537	trans-synaptic_signaling	48	8
Spectral_0.5	GO.0099643	signal_release_from_synapse	48	3
Spectral_0.5	GO.0007268	chemical_synaptic_transmission	51	5
Spectral_0.5	GO.0051591	response_to_cAMP	51	2
Spectral_0.5	GO.0099536	synaptic_signaling	51	5
Spectral_0.5	GO.0099537	trans-synaptic_signaling	51	5
Spectral_0.5	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	52	3
Spectral_0.5	GO.0002757	immune_response-activating_signal_transd...	52	3
Spectral_0.5	GO.0046058	cAMP_metabolic_process	54	2
Spectral_0.5	GO.0055074	calcium_ion_homeostasis	55	2
Spectral_0.5	GO.0086065	cell_communication_involved_in_cardiac_c...	59	2
Spectral_0.5	GO.0007268	chemical_synaptic_transmission	60	10
Spectral_0.5	GO.0031929	TOR_signaling	60	3
Spectral_0.5	GO.0099536	synaptic_signaling	60	10
Spectral_0.5	GO.0099537	trans-synaptic_signaling	60	10
Spectral_0.5	GO.0002218	activation_of_innate_immune_response	61	6
Spectral_0.5	GO.0002757	immune_response-activating_signal_transd...	61	7
Spectral_0.5	GO.0002758	innate_immune_response-activating_signal...	61	6
Spectral_0.5	GO.0007212	dopamine_receptor_signaling_pathway	61	4
Spectral_0.5	GO.0019933	cAMP-mediated_signaling	61	3
Spectral_0.5	GO.0050852	T_cell_receptor_signaling_pathway	61	6
Spectral_0.5	GO.0055074	calcium_ion_homeostasis	61	5
Spectral_0.5	GO.0000165	MAPK_cascade	62	9
Spectral_0.5	GO.0002218	activation_of_innate_immune_response	62	4
Spectral_0.5	GO.0002757	immune_response-activating_signal_transd...	62	4
Spectral_0.5	GO.0002758	innate_immune_response-activating_signal...	62	4
Spectral_0.5	GO.0050852	T_cell_receptor_signaling_pathway	62	4
Spectral_0.5	GO.0035235	ionotropic_glutamate_receptor_signaling_...	63	1
Spectral_0.5	GO.0099601	regulation_of_neurotransmitter_receptor_...	63	1
Spectral_0.5	GO.0000165	MAPK_cascade	64	13
Spectral_0.5	GO.0007268	chemical_synaptic_transmission	64	9
Spectral_0.5	GO.0007269	neurotransmitter_secretion	64	4
Spectral_0.5	GO.0007411	axon_guidance	64	4
Spectral_0.5	GO.0016079	synaptic_vesicle_exocytosis	64	4
Spectral_0.5	GO.0019722	calcium-mediated_signaling	64	3
Spectral_0.5	GO.0046058	cAMP_metabolic_process	64	2
Spectral_0.5	GO.0048488	synaptic_vesicle_endocytosis	64	2
Spectral_0.5	GO.0050804	modulation_of_chemical_synaptic_transmis...	64	7
Spectral_0.5	GO.0051403	stress-activated_MAPK_cascade	64	9
Spectral_0.5	GO.0060078	regulation_of_postsynaptic_membrane_pote...	64	3
Spectral_0.5	GO.0098693	regulation_of_synaptic_vesicle_cycle	64	3
Spectral_0.5	GO.0099003	vesicle-mediated_transport_in_synapse	64	4
Spectral_0.5	GO.0099504	synaptic_vesicle_cycle	64	4
Spectral_0.5	GO.0099531	presynaptic_process_involved_in_chemical...	64	4
Spectral_0.5	GO.0099536	synaptic_signaling	64	9
Spectral_0.5	GO.0099537	trans-synaptic_signaling	64	9
Spectral_0.5	GO.0099565	chemical_synaptic_transmission,_postsyna...	64	3
Spectral_0.5	GO.0099643	signal_release_from_synapse	64	4
Spectral_0.5	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	64	2
Spectral_0.5	GO.0009755	hormone-mediated_signaling_pathway	66	2
Spectral_5_2	GO.0099003	vesicle-mediated_transport_in_synapse	3	7
Spectral_5_2	GO.0099504	synaptic_vesicle_cycle	3	6
Spectral_5_2	GO.0099003	vesicle-mediated_transport_in_synapse	4	8
Spectral_5_2	GO.0099504	synaptic_vesicle_cycle	4	8
Spectral_5_2	GO.0007268	chemical_synaptic_transmission	8	16
Spectral_5_2	GO.0050804	modulation_of_chemical_synaptic_transmis...	8	14
Spectral_5_2	GO.0099536	synaptic_signaling	8	16
Spectral_5_2	GO.0099537	trans-synaptic_signaling	8	16
Spectral_5_2	GO.0000165	MAPK_cascade	10	15
Spectral_5_2	GO.0016079	synaptic_vesicle_exocytosis	10	4
Spectral_5_2	GO.0051403	stress-activated_MAPK_cascade	10	8
Spectral_5_2	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	11	7
Spectral_5_2	GO.0007268	chemical_synaptic_transmission	11	23
Spectral_5_2	GO.0099536	synaptic_signaling	11	23
Spectral_5_2	GO.0099537	trans-synaptic_signaling	11	23
Spectral_5_2	GO.0000165	MAPK_cascade	15	14
Spectral_5_2	GO.0002218	activation_of_innate_immune_response	15	9
Spectral_5_2	GO.0002757	immune_response-activating_signal_transd...	15	10
Spectral_5_2	GO.0002758	innate_immune_response-activating_signal...	15	9
Spectral_5_2	GO.0007212	dopamine_receptor_signaling_pathway	15	4
Spectral_5_2	GO.0050852	T_cell_receptor_signaling_pathway	15	9
Spectral_5_2	GO.0000165	MAPK_cascade	16	18
Spectral_5_2	GO.0055074	calcium_ion_homeostasis	16	9
Spectral_2.5_2	GO.0046058	cAMP_metabolic_process	1	1
Spectral_2.5_2	GO.0007411	axon_guidance	2	6
Spectral_2.5_2	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	4	8
Spectral_2.5_2	GO.0002757	immune_response-activating_signal_transd...	4	10
Spectral_2.5_2	GO.0007411	axon_guidance	4	7
Spectral_2.5_2	GO.0050808	synapse_organization	4	7
Spectral_2.5_2	GO.0007268	chemical_synaptic_transmission	5	13
Spectral_2.5_2	GO.0019722	calcium-mediated_signaling	5	5
Spectral_2.5_2	GO.0099536	synaptic_signaling	5	13
Spectral_2.5_2	GO.0099537	trans-synaptic_signaling	5	13
Spectral_2.5_2	GO.0002218	activation_of_innate_immune_response	6	5
Spectral_2.5_2	GO.0051403	stress-activated_MAPK_cascade	6	4
Spectral_2.5_2	GO.0099003	vesicle-mediated_transport_in_synapse	8	6
Spectral_2.5_2	GO.0099504	synaptic_vesicle_cycle	8	5
Spectral_2.5_2	GO.0007269	neurotransmitter_secretion	9	6
Spectral_2.5_2	GO.0016079	synaptic_vesicle_exocytosis	9	6
Spectral_2.5_2	GO.0016082	synaptic_vesicle_priming	9	5
Spectral_2.5_2	GO.0031629	synaptic_vesicle_fusion_to_presynaptic_a...	9	4
Spectral_2.5_2	GO.0099003	vesicle-mediated_transport_in_synapse	9	6
Spectral_2.5_2	GO.0099504	synaptic_vesicle_cycle	9	7
Spectral_2.5_2	GO.0099531	presynaptic_process_involved_in_chemical...	9	6
Spectral_2.5_2	GO.0099643	signal_release_from_synapse	9	6
Spectral_2.5_2	GO.0086065	cell_communication_involved_in_cardiac_c...	10	2
Spectral_2.5_2	GO.0001504	neurotransmitter_uptake	15	2
Spectral_2.5_2	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	15	3
Spectral_2.5_2	GO.0007268	chemical_synaptic_transmission	15	8
Spectral_2.5_2	GO.0035235	ionotropic_glutamate_receptor_signaling_...	15	2
Spectral_2.5_2	GO.0050804	modulation_of_chemical_synaptic_transmis...	15	8
Spectral_2.5_2	GO.0051403	stress-activated_MAPK_cascade	15	4
Spectral_2.5_2	GO.0051591	response_to_cAMP	15	3
Spectral_2.5_2	GO.0055074	calcium_ion_homeostasis	15	4
Spectral_2.5_2	GO.0060078	regulation_of_postsynaptic_membrane_pote...	15	3
Spectral_2.5_2	GO.0099536	synaptic_signaling	15	8
Spectral_2.5_2	GO.0099537	trans-synaptic_signaling	15	8
Spectral_2.5_2	GO.0099565	chemical_synaptic_transmission,_postsyna...	15	3
Spectral_2.5_2	GO.0042552	myelination	16	4
Spectral_2.5_2	GO.0000165	MAPK_cascade	20	13
Spectral_2.5_2	GO.0051403	stress-activated_MAPK_cascade	20	7
Spectral_2.5_2	GO.0016079	synaptic_vesicle_exocytosis	21	3
Spectral_2.5_2	GO.0019722	calcium-mediated_signaling	21	3
Spectral_2.5_2	GO.0055074	calcium_ion_homeostasis	21	4
Spectral_2.5_2	GO.2000300	regulation_of_synaptic_vesicle_exocytosi...	21	2
Spectral_2.5_2	GO.0031929	TOR_signaling	22	3
Spectral_2.5_2	GO.0042552	myelination	22	4
Spectral_2.5_2	GO.0099565	chemical_synaptic_transmission,_postsyna...	22	3
Spectral_2.5_2	GO.0000165	MAPK_cascade	23	11
Spectral_2.5_2	GO.0002218	activation_of_innate_immune_response	23	4
Spectral_2.5_2	GO.0002431	Fc_receptor_mediated_stimulatory_signali...	23	3
Spectral_2.5_2	GO.0002757	immune_response-activating_signal_transd...	23	6
Spectral_2.5_2	GO.0002758	innate_immune_response-activating_signal...	23	4
Spectral_2.5_2	GO.0035235	ionotropic_glutamate_receptor_signaling_...	23	2
Spectral_2.5_2	GO.0050804	modulation_of_chemical_synaptic_transmis...	23	7
Spectral_2.5_2	GO.0050807	regulation_of_synapse_organization	23	3
Spectral_2.5_2	GO.0051963	regulation_of_synapse_assembly	23	2
Spectral_2.5_2	GO.0086065	cell_communication_involved_in_cardiac_c...	23	2
Spectral_2.5_2	GO.0000165	MAPK_cascade	24	12
Spectral_2.5_2	GO.0002218	activation_of_innate_immune_response	24	7
Spectral_2.5_2	GO.0002757	immune_response-activating_signal_transd...	24	8
Spectral_2.5_2	GO.0002758	innate_immune_response-activating_signal...	24	7
Spectral_2.5_2	GO.0007212	dopamine_receptor_signaling_pathway	24	5
Spectral_2.5_2	GO.0019933	cAMP-mediated_signaling	24	4
Spectral_2.5_2	GO.0050852	T_cell_receptor_signaling_pathway	24	7
